,iati id,project,sector code,sector name,publisher,provider/buyer,year,currency,disbusment
217,XI-IATI-EC_INTPA-2006/193-514,NIR - CARE DK - LES PUITS DE LA PAIX A DIFFA,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2010,EUR,"706,546"
218,XI-IATI-EC_INTPA-2006/193-514,NIR - CARE DK - LES PUITS DE LA PAIX A DIFFA,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2012,EUR,"187,948"
219,XI-IATI-EC_INTPA-2006/193-536,NIR: EAU VIVE,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2008,EUR,"555,414"
220,XI-IATI-EC_INTPA-2006/193-536,NIR: EAU VIVE,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2009,EUR,"576,606"
221,XI-IATI-EC_INTPA-2006/193-536,NIR: EAU VIVE,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2011,EUR,"58,537"
222,XI-IATI-EC_INTPA-2006/193-546,NIR: ABN,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"1,394,069"
223,XI-IATI-EC_INTPA-2006/193-546,NIR: ABN,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2021,EUR,0
224,XI-IATI-EC_INTPA-2006/193-546,NIR: ABN,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2022,EUR,"-47,468"
225,XI-IATI-EC_INTPA-2007/18856/0,Programme de Mini Adduction d'Eau Potable par système photovoltaque Phase 2 - Niger,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),PUBLIC SECTOR INSTITUTIONS,PUBLIC SECTOR INSTITUTIONS",2007,EUR,"4,500,000"
226,XI-IATI-EC_INTPA-2007/18856/0,Programme de Mini Adduction d'Eau Potable par système photovoltaque Phase 2 - Niger,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),PUBLIC SECTOR INSTITUTIONS,PUBLIC SECTOR INSTITUTIONS",2013,EUR,"-453,881"
227,XI-IATI-EC_INTPA-2007/193-479,DP 2,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"224,854"
228,XI-IATI-EC_INTPA-2007/193-479,DP 2,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2009,EUR,"-2,226"
229,XI-IATI-EC_INTPA-2007/193-480,FORACO SA REALISATION DE FORAGES DANS LA REGION DE MARADIET TAHOUA,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"2,345,356"
230,XI-IATI-EC_INTPA-2007/193-481,FCA: AUDIT DES DPD ET DP1,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"9,924"
231,XI-IATI-EC_INTPA-2007/196-276,NIR: SUBVENTION EN VUE DE LA MISE EN OEUVRE DE PREVISIONHYDRAULIQUE SUR LE BASSIN DU NIGER,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"394,040"
232,XI-IATI-EC_INTPA-2007/196-276,NIR: SUBVENTION EN VUE DE LA MISE EN OEUVRE DE PREVISIONHYDRAULIQUE SUR LE BASSIN DU NIGER,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2010,EUR,"272,368"
233,XI-IATI-EC_INTPA-2008/184-601,CCAO CONTRAT D'AUDIT DU DP 6 ET SON AVENANT1 EN TRANCHE OPTIONNELLE,14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"5,122"
234,XI-IATI-EC_INTPA-2008/193-482,PMAEPS FOURNITURE SYSTEME POMPAGE PHOTOVOLTAIQUE TAHOUA MARADI,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"2,734,027"
235,XI-IATI-EC_INTPA-2008/197-211,CONSTRUCTION DE FORAGES D'EXPLOITATIONS DANS LES REGIONS DEMARADI ET DE TAHOUA,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"608,286"
236,XI-IATI-EC_INTPA-2008/197-212,PROGRAMME MINIADDUCTION EAU POTABLE SYSTEME PHOTOVOLTAIQUE PMAEPS/FOUNITURE ET INSTALLATION/TRAVAUX ANNEXE/TAHOUA MARADI,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"959,776"
237,XI-IATI-EC_INTPA-2008/197-213,DP1/PMAEPS,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"152,683"
238,XI-IATI-EC_INTPA-2008/197-213,DP1/PMAEPS,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2009,EUR,"-28,540"
239,XI-IATI-EC_INTPA-2008/197-214,CONTRAT COMPLEMENTAIRE ASSISTANCE TECHNIQUE AU PMAEPS,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,OTHER,EC_INTPA",2008,EUR,"156,088"
240,XI-IATI-EC_INTPA-2008/197-214,CONTRAT COMPLEMENTAIRE ASSISTANCE TECHNIQUE AU PMAEPS,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,OTHER,EC_INTPA",2012,EUR,"-112,895"
241,XI-IATI-EC_INTPA-2009/206-251,Devis-programme N2 (DP2) du PMAEPS (correspondant au DP 4 du PMAEPS),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2009,EUR,"259,471"
242,XI-IATI-EC_INTPA-2009/206-251,Devis-programme N2 (DP2) du PMAEPS (correspondant au DP 4 du PMAEPS),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2010,EUR,"106,194"
243,XI-IATI-EC_INTPA-2009/206-251,Devis-programme N2 (DP2) du PMAEPS (correspondant au DP 4 du PMAEPS),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2011,EUR,"-12,326"
244,XI-IATI-EC_INTPA-2009/206-251,Devis-programme N2 (DP2) du PMAEPS (correspondant au DP 4 du PMAEPS),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2012,EUR,"-71,384"
245,XI-IATI-EC_INTPA-2010/248-647,DP3 du PMAEPS II (correspondant au DP5 du PMAEPS),14031,Basic drinking water supply,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2010,EUR,"147,870"
246,XI-IATI-EC_INTPA-2010/248-647,DP3 du PMAEPS II (correspondant au DP5 du PMAEPS),14031,Basic drinking water supply,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2011,EUR,"10,251"
247,XI-IATI-EC_INTPA-2010/248-647,DP3 du PMAEPS II (correspondant au DP5 du PMAEPS),14031,Basic drinking water supply,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2012,EUR,"-31,992"
248,XI-IATI-EC_INTPA-2011/22747/0,"Programme de Mini Adduction d'Eau potable par Système Photovoltaque\, Phase 3 (PMAEPS III)",14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),PUBLIC SECTOR (donor\, recipient\, other),PUBLIC SECTOR (donor\, recipient\, other)",2012,EUR,"20,000,000"
249,XI-IATI-EC_INTPA-2011/22747/0,"Programme de Mini Adduction d'Eau potable par Système Photovoltaque\, Phase 3 (PMAEPS III)",14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),PUBLIC SECTOR (donor\, recipient\, other),PUBLIC SECTOR (donor\, recipient\, other)",2021,EUR,"-370,270"
250,XI-IATI-EC_INTPA-2011/245-186,Amélioration de l'accès à l'eau potable et aux infrastructures d'assainissement de base dans le département de Kantché au Niger. (Projet OMD Kantché),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2011,EUR,"207,157"
251,XI-IATI-EC_INTPA-2011/245-186,Amélioration de l'accès à l'eau potable et aux infrastructures d'assainissement de base dans le département de Kantché au Niger. (Projet OMD Kantché),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2013,EUR,"278,960"
252,XI-IATI-EC_INTPA-2011/245-190,"Eau\, Assainissement et Fertilisation Ecologique pour laréalisation des OMD",14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2011,EUR,"135,537"
253,XI-IATI-EC_INTPA-2011/245-190,"Eau\, Assainissement et Fertilisation Ecologique pour laréalisation des OMD",14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2013,EUR,"864,463"
